"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",3.97,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",3.28,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2000","2000",3.93,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2001","2001",3.87,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2002","2002",3.83,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2003","2003",3.81,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2004","2004",3.78,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2005","2005",3.72,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2006","2006",3.64,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2007","2007",3.57,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2008","2008",3.5,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2009","2009",3.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",3.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",3.3,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",3.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",3.12,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",3.09,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",3.05,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",2.94,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",2.8,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2000","2000",1.03,"B","Break"
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2001","2001",1.01,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2002","2002",1.01,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2003","2003",0.98,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2004","2004",0.97,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2005","2005",0.93,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2006","2006",0.92,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2007","2007",0.88,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2008","2008",0.85,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2009","2009",0.8,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",0.75,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",0.71,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",0.69,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",0.64,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",0.61,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",0.62,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",0.58,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",0.39,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2000","2000",3.51,"B","Break"
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2001","2001",3.49,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2002","2002",3.4,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2003","2003",3.31,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2004","2004",3.19,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2005","2005",3.19,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2006","2006",3.19,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2007","2007",3.03,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2008","2008",2.92,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2009","2009",2.71,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",2.35,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",2.09,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",1.93,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",1.65,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",1.37,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",1.2,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",0.96,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",0.41,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2000","2000",0.03,"B","Break"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2001","2001",0.03,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2002","2002",0.02,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2003","2003",0.02,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2004","2004",0.02,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2005","2005",0.01,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2006","2006",0.01,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2007","2007",0.01,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2008","2008",0.01,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2009","2009",0.02,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",0.02,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",0.03,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",0.03,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",0.02,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",0.03,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",0.03,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",0.03,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",0.04,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2000","2000",7.29,"B","Break"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2001","2001",7.2,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2002","2002",7.1,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2003","2003",6.99,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2004","2004",6.84,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2005","2005",6.79,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2006","2006",6.71,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2007","2007",6.47,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2008","2008",6.3,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2009","2009",6,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",5.6,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",5.25,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",5.05,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",4.67,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",4.36,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",4.12,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",3.78,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",3.13,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2000","2000",0.25,"B","Break"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2001","2001",0.26,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2002","2002",0.25,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2003","2003",0.25,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2004","2004",0.26,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2005","2005",0.26,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2006","2006",0.28,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2007","2007",0.26,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2008","2008",0.27,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2009","2009",0.25,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",0.26,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",0.27,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",0.25,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",0.2,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",0.17,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",0.24,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",0.19,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",0.15,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",7.97,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",7.83,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",7.71,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",7.55,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",7.39,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",7.22,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",7.11,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",7.06,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",6.9,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",6.66,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",6.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",6.36,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",6.34,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",6.28,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",6.2,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",6.13,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",6.06,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",5.98,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",4.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",3.95,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",3.9,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",3.81,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",3.74,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",3.69,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",3.62,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",3.58,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",3.52,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",3.49,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",3.46,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",3.43,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",3.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",3.34,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",3.27,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",3.21,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",3.15,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",3.09,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",1.03,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",1.01,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",0.98,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",0.96,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",0.94,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",0.93,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",0.91,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",0.9,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",0.89,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",0.89,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",0.88,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",0.87,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",0.88,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",0.88,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",0.87,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",0.86,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",0.86,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",0.84,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",1.39,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",1.38,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",1.33,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",1.29,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",1.23,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",1.15,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",1.08,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",1.06,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",0.96,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",0.74,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",0.53,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",0.5,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",0.5,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",0.48,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",0.48,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",0.48,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",0.47,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",0.47,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",1.03,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",1.01,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",0.98,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",0.96,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",0.94,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",0.93,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",0.91,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",0.9,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",0.89,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",0.89,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",0.88,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",0.87,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",0.88,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",0.88,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",0.87,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",0.86,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",0.86,"D","Difference in methodology"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",0.84,"D","Difference in methodology"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",5.23,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",5.16,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",5.08,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",4.96,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",4.86,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",4.73,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",4.64,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",4.6,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",4.47,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",4.24,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",4.02,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",3.97,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",3.95,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",3.91,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",3.86,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",3.81,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",3.75,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",3.68,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",1.16,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",1.12,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",1.09,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",1.07,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",1.04,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",1.02,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",0.99,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",0.98,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",0.96,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",0.93,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",0.91,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",0.89,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",0.89,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",0.89,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",0.86,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",0.86,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",0.85,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",0.84,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2000","2000",1.58,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2001","2001",1.55,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2002","2002",1.53,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2003","2003",1.51,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2004","2004",1.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2005","2005",1.48,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2006","2006",1.48,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2007","2007",1.48,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2008","2008",1.48,,
