"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2004","2004",14.87,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2005","2005",14.98,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2006","2006",14.79,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2007","2007",14.68,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2008","2008",14.38,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2009","2009",13.99,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2010","2010",13.68,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2011","2011",13.5,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2012","2012",13.42,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2013","2013",13.08,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2014","2014",12.4,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2015","2015",12.33,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2016","2016",12.09,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2017","2017",11.87,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","BEL","Belgium","2018","2018",11.76,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2000","2000",25.65,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2001","2001",24.63,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2002","2002",24.46,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2003","2003",23.89,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2004","2004",22.98,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2005","2005",22.86,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2006","2006",22.47,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2007","2007",22.2,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2008","2008",21.78,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2009","2009",21.53,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2010","2010",21.29,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2011","2011",21.11,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2012","2012",20.72,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2013","2013",20.54,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2014","2014",20.26,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2015","2015",20.07,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2016","2016",19.91,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CAN","Canada","2017","2017",19.67,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2006","2006",18.61,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2007","2007",17.97,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2008","2008",17.48,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2009","2009",17.46,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2010","2010",16.85,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2011","2011",17.01,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2012","2012",16.81,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2013","2013",16.67,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2014","2014",16.49,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2015","2015",16.35,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2016","2016",16.27,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CAN","Canada","2017","2017",16.05,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2006","2006",22.26,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2007","2007",21.98,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2008","2008",21.57,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2009","2009",21.32,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2010","2010",21.08,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2011","2011",20.91,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2012","2012",20.52,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2013","2013",20.34,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2014","2014",20.06,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2015","2015",19.87,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2016","2016",19.72,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CAN","Canada","2017","2017",19.48,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2006","2006",0.21,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2007","2007",0.21,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2008","2008",0.21,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2009","2009",0.21,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2010","2010",0.21,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2011","2011",0.2,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2012","2012",0.2,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2013","2013",0.2,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2014","2014",0.2,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2015","2015",0.2,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2016","2016",0.19,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CAN","Canada","2017","2017",0.19,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2005","2005",25.66,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2006","2006",25.1,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2007","2007",24.76,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2008","2008",24.46,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2009","2009",24.51,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2010","2010",24.35,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2011","2011",24.29,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2012","2012",23.98,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2013","2013",24.06,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2014","2014",24.42,"B","Break"
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2015","2015",24.27,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2016","2016",24.61,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2017","2017",24.35,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2005","2005",16.55,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2006","2006",16.02,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2007","2007",16.02,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2008","2008",15.79,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2009","2009",15.8,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2010","2010",15.28,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2011","2011",14.86,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2012","2012",14.84,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2013","2013",14.84,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2014","2014",14.73,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2015","2015",14.7,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2016","2016",14.39,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2017","2017",14.72,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2009","2009",16.18,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2010","2010",15.47,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2011","2011",15.24,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2012","2012",14.84,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2013","2013",14.84,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2014","2014",15.49,"B","Break"
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2015","2015",15.08,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2016","2016",15.24,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2017","2017",15.2,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2009","2009",0.48,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2010","2010",0.38,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2011","2011",0.38,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2012","2012",0.38,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2013","2013",0.29,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2014","2014",0.29,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2015","2015",0.28,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2016","2016",0.28,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2017","2017",0.28,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2009","2009",7.85,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2010","2010",8.5,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2011","2011",8.67,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2012","2012",8.75,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2013","2013",8.94,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2014","2014",8.65,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2015","2015",8.91,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2016","2016",9.09,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","CZE","Czech Republic","2017","2017",8.87,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",75.15,"B","Break"
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",75.37,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",74.8,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2003","2003",72.89,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2004","2004",71.34,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2005","2005",70.34,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2006","2006",66.46,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2007","2007",61.45,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2008","2008",60.23,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2009","2009",55.82,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2010","2010",52.21,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2011","2011",51.04,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2012","2012",48.58,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2013","2013",47.62,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2014","2014",47.24,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2015","2015",48.91,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2016","2016",47.68,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FIN","Finland","2017","2017",44.84,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",29.94,"B","Break"
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",30.07,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",29.61,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2003","2003",27.82,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2004","2004",27.93,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2005","2005",27.64,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2006","2006",24.88,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2007","2007",24.77,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2008","2008",24.47,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2009","2009",24.54,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2010","2010",24.98,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2011","2011",25.61,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2012","2012",24.57,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2013","2013",24.09,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2014","2014",23.44,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2015","2015",24.27,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2016","2016",22.75,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FIN","Finland","2017","2017",23.6,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",67.04,"B","Break"
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",66.69,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",65.57,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2003","2003",63.69,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2004","2004",61.4,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2005","2005",59.66,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2006","2006",55.07,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2007","2007",49.73,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2008","2008",48.18,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2009","2009",43.64,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2010","2010",39.71,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2011","2011",37.3,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2012","2012",35.46,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2013","2013",34.2,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2014","2014",34.79,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2015","2015",34.86,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2016","2016",34.94,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FIN","Finland","2017","2017",30.5,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",8.11,"B","Break"
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",8.67,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",9.23,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2003","2003",9.21,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2004","2004",9.95,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2005","2005",10.67,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2006","2006",11.39,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2007","2007",11.72,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2008","2008",12.05,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2009","2009",12.17,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2010","2010",12.49,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2011","2011",13.73,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2012","2012",13.11,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2013","2013",13.42,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2014","2014",12.45,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2015","2015",14.05,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2016","2016",12.74,,
"HOSPFRHO","For-profit privately owned hospitals","NBMILPNB","Per million population","FIN","Finland","2017","2017",14.34,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2000","2000",51.35,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2001","2001",50.47,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2002","2002",49.59,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2003","2003",48.33,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2004","2004",47.34,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2005","2005",46.41,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2006","2006",45.45,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2007","2007",44.57,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2008","2008",43.47,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2009","2009",42.74,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2010","2010",41.76,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2011","2011",41.17,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2012","2012",40.6,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2013","2013",48.53,"B","Break"
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2014","2014",46.91,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2015","2015",46.42,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2016","2016",45.94,,
"HOSPTHOS","Hospitals","NBMILPNB","Per million population","FRA","France","2017","2017",45.55,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2000","2000",35.75,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2001","2001",35.28,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2002","2002",34.83,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2003","2003",33.91,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2004","2004",33.18,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2005","2005",32.63,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2006","2006",31.89,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2007","2007",31.23,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2008","2008",30.38,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2009","2009",29.81,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2010","2010",29.19,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2011","2011",28.8,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2012","2012",28.36,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2013","2013",30.93,"B","Break"
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2014","2014",29.84,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2015","2015",29.32,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2016","2016",28.93,,
"HOSPGHOS","General hospitals","NBMILPNB","Per million population","FRA","France","2017","2017",28.65,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2000","2000",17.17,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2001","2001",16.99,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2002","2002",16.92,"B","Break"
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2003","2003",16.61,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2004","2004",16.46,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2005","2005",16.22,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2006","2006",15.95,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2007","2007",15.79,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2008","2008",15.41,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2009","2009",15.07,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2010","2010",14.7,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2011","2011",14.49,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2012","2012",14.18,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2013","2013",22.17,"B","Break"
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2014","2014",21.35,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2015","2015",20.87,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2016","2016",20.62,,
"HOSPPUHO","Publicly owned hospitals","NBMILPNB","Per million population","FRA","France","2017","2017",20.4,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2000","2000",14.63,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2001","2001",14.23,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2002","2002",13.85,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2003","2003",13.66,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2004","2004",13.31,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2005","2005",13.02,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2006","2006",12.67,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2007","2007",12.25,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2008","2008",11.75,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2009","2009",11.41,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2010","2010",10.97,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2011","2011",10.84,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2012","2012",10.68,,
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2013","2013",10.83,"B","Break"
"HOSPNPHO","Not-for-profit privately owned hospitals","NBMILPNB","Per million population","FRA","France","2014","2014",10.3,,
